"session","id","id_case","stage","role","age","ses","sex_female","faculty_player","iri_fs","iri_ec","iri_pt","iri_pd","target","judgement","decision_target","decision_other","faculty_target","faculty_other","faculty_victim","group_target","group_other","n_match","obs_group","source_row_number","role_label","target_label","N1_faculty","N2_faculty","N1_decision","N2_decision","N1_faculty_label","N2_faculty_label","faculty_player_label","decision_target_label","decision_other_label","decision_pattern","victim_N1_group","victim_N2_group","bystander_victim_group","bystander_N1_group","bystander_N2_group","N1_N2_same_faculty","N1_N2_same_faculty_binary","faculty_player_factor"
"11","143","143s8",8,1,19,1,1,2,3.28571428571429,3.57142857142857,3.71428571428571,1.71428571428571,2,5,1,1,0,1,2,0,2,0,,2856,"victim","N2",1,0,1,1,"Humanities","Control","Engineering","accept","accept","both_accept","outgroup","outgroup",,,,"different",0,"Engineering"
"11","143","143s9",9,1,19,1,1,2,3.28571428571429,3.57142857142857,3.71428571428571,1.71428571428571,1,-3,0,1,1,0,2,2,0,0,,2857,"victim","N1",1,0,0,1,"Humanities","Control","Engineering","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"different",0,"Engineering"
"11","143","143s9",9,1,19,1,1,2,3.28571428571429,3.57142857142857,3.71428571428571,1.71428571428571,2,5,1,0,0,1,2,0,2,0,,2858,"victim","N2",1,0,0,1,"Humanities","Control","Engineering","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"different",0,"Engineering"
"11","143","143s10",10,1,19,1,1,2,3.28571428571429,3.57142857142857,3.71428571428571,1.71428571428571,1,0,0,0,1,1,2,2,2,1,,2859,"victim","N1",1,1,0,0,"Humanities","Humanities","Engineering","reject","reject","both_reject","outgroup","outgroup",,,,"same",1,"Engineering"
"11","143","143s10",10,1,19,1,1,2,3.28571428571429,3.57142857142857,3.71428571428571,1.71428571428571,2,0,0,0,1,1,2,2,2,1,,2860,"victim","N2",1,1,0,0,"Humanities","Humanities","Engineering","reject","reject","both_reject","outgroup","outgroup",,,,"same",1,"Engineering"
"11","144","144s6",6,1,18,2,0,1,2.14285714285714,2.71428571428571,2.42857142857143,0.428571428571428,1,-9,1,0,1,0,1,1,0,0,,2871,"victim","N1",1,0,1,0,"Humanities","Control","Humanities","accept","reject","target_accept_other_reject","ingroup","outgroup",,,,"different",0,"Humanities"
"11","144","144s6",6,1,18,2,0,1,2.14285714285714,2.71428571428571,2.42857142857143,0.428571428571428,2,9,0,1,0,1,1,0,1,0,,2872,"victim","N2",1,0,1,0,"Humanities","Control","Humanities","reject","accept","target_reject_other_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"11","144","144s7",7,1,18,2,0,1,2.14285714285714,2.71428571428571,2.42857142857143,0.428571428571428,1,-9,1,1,1,2,1,1,2,0,,2873,"victim","N1",1,2,1,1,"Humanities","Engineering","Humanities","accept","accept","both_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"11","144","144s7",7,1,18,2,0,1,2.14285714285714,2.71428571428571,2.42857142857143,0.428571428571428,2,-9,1,1,2,1,1,2,1,0,,2874,"victim","N2",1,2,1,1,"Humanities","Engineering","Humanities","accept","accept","both_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"11","144","144s8",8,1,18,2,0,1,2.14285714285714,2.71428571428571,2.42857142857143,0.428571428571428,1,9,0,1,1,2,1,1,2,0,,2875,"victim","N1",1,2,0,1,"Humanities","Engineering","Humanities","reject","accept","target_reject_other_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"11","144","144s8",8,1,18,2,0,1,2.14285714285714,2.71428571428571,2.42857142857143,0.428571428571428,2,-9,1,0,2,1,1,2,1,0,,2876,"victim","N2",1,2,0,1,"Humanities","Engineering","Humanities","accept","reject","target_accept_other_reject","ingroup","outgroup",,,,"different",0,"Humanities"
"11","144","144s9",9,1,18,2,0,1,2.14285714285714,2.71428571428571,2.42857142857143,0.428571428571428,1,-9,1,0,1,1,1,1,1,1,,2877,"victim","N1",1,1,1,0,"Humanities","Humanities","Humanities","accept","reject","target_accept_other_reject","ingroup","ingroup",,,,"same",1,"Humanities"
"11","144","144s9",9,1,18,2,0,1,2.14285714285714,2.71428571428571,2.42857142857143,0.428571428571428,2,9,0,1,1,1,1,1,1,1,,2878,"victim","N2",1,1,1,0,"Humanities","Humanities","Humanities","reject","accept","target_reject_other_accept","ingroup","ingroup",,,,"same",1,"Humanities"
"11","144","144s10",10,1,18,2,0,1,2.14285714285714,2.71428571428571,2.42857142857143,0.428571428571428,1,9,0,0,1,2,1,1,2,0,,2879,"victim","N1",1,2,0,0,"Humanities","Engineering","Humanities","reject","reject","both_reject","ingroup","outgroup",,,,"different",0,"Humanities"
"11","144","144s10",10,1,18,2,0,1,2.14285714285714,2.71428571428571,2.42857142857143,0.428571428571428,2,9,0,0,2,1,1,2,1,0,,2880,"victim","N2",1,2,0,0,"Humanities","Engineering","Humanities","reject","reject","both_reject","ingroup","outgroup",,,,"different",0,"Humanities"
"11","145","145s6",6,1,22,3,0,1,3.57142857142857,3.42857142857143,2.85714285714286,1.85714285714286,1,-9,1,0,0,2,1,0,2,0,,2891,"victim","N1",0,2,1,0,"Control","Engineering","Humanities","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"11","145","145s6",6,1,22,3,0,1,3.57142857142857,3.42857142857143,2.85714285714286,1.85714285714286,2,9,0,1,2,0,1,2,0,0,,2892,"victim","N2",0,2,1,0,"Control","Engineering","Humanities","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"different",0,"Humanities"
"11","145","145s7",7,1,22,3,0,1,3.57142857142857,3.42857142857143,2.85714285714286,1.85714285714286,1,9,0,1,1,0,1,1,0,0,,2893,"victim","N1",1,0,0,1,"Humanities","Control","Humanities","reject","accept","target_reject_other_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"11","145","145s7",7,1,22,3,0,1,3.57142857142857,3.42857142857143,2.85714285714286,1.85714285714286,2,-9,1,0,0,1,1,0,1,0,,2894,"victim","N2",1,0,0,1,"Humanities","Control","Humanities","accept","reject","target_accept_other_reject","ingroup","outgroup",,,,"different",0,"Humanities"
"11","145","145s8",8,1,22,3,0,1,3.57142857142857,3.42857142857143,2.85714285714286,1.85714285714286,1,9,0,0,1,0,1,1,0,0,,2895,"victim","N1",1,0,0,0,"Humanities","Control","Humanities","reject","reject","both_reject","ingroup","outgroup",,,,"different",0,"Humanities"
"11","145","145s8",8,1,22,3,0,1,3.57142857142857,3.42857142857143,2.85714285714286,1.85714285714286,2,9,0,0,0,1,1,0,1,0,,2896,"victim","N2",1,0,0,0,"Humanities","Control","Humanities","reject","reject","both_reject","ingroup","outgroup",,,,"different",0,"Humanities"
"11","145","145s9",9,1,22,3,0,1,3.57142857142857,3.42857142857143,2.85714285714286,1.85714285714286,1,-9,1,1,2,1,1,2,1,0,,2897,"victim","N1",2,1,1,1,"Engineering","Humanities","Humanities","accept","accept","both_accept","outgroup","ingroup",,,,"different",0,"Humanities"
"11","145","145s9",9,1,22,3,0,1,3.57142857142857,3.42857142857143,2.85714285714286,1.85714285714286,2,-9,1,1,1,2,1,1,2,0,,2898,"victim","N2",2,1,1,1,"Engineering","Humanities","Humanities","accept","accept","both_accept","outgroup","ingroup",,,,"different",0,"Humanities"
"11","145","145s10",10,1,22,3,0,1,3.57142857142857,3.42857142857143,2.85714285714286,1.85714285714286,1,9,0,0,2,1,1,2,1,0,,2899,"victim","N1",2,1,0,0,"Engineering","Humanities","Humanities","reject","reject","both_reject","outgroup","ingroup",,,,"different",0,"Humanities"
"11","145","145s10",10,1,22,3,0,1,3.57142857142857,3.42857142857143,2.85714285714286,1.85714285714286,2,9,0,0,1,2,1,1,2,0,,2900,"victim","N2",2,1,0,0,"Engineering","Humanities","Humanities","reject","reject","both_reject","outgroup","ingroup",,,,"different",0,"Humanities"
"11","146","146s1",1,1,24,2,0,2,2.85714285714286,3.57142857142857,2.71428571428571,2.71428571428571,1,-9,1,0,2,0,2,1,0,0,,2901,"victim","N1",2,0,1,0,"Engineering","Control","Engineering","accept","reject","target_accept_other_reject","ingroup","outgroup",,,,"different",0,"Engineering"
"11","146","146s1",1,1,24,2,0,2,2.85714285714286,3.57142857142857,2.71428571428571,2.71428571428571,2,9,0,1,0,2,2,0,1,0,,2902,"victim","N2",2,0,1,0,"Engineering","Control","Engineering","reject","accept","target_reject_other_accept","ingroup","outgroup",,,,"different",0,"Engineering"
"11","146","146s2",2,1,24,2,0,2,2.85714285714286,3.57142857142857,2.71428571428571,2.71428571428571,1,9,0,0,1,2,2,2,1,0,,2903,"victim","N1",1,2,0,0,"Humanities","Engineering","Engineering","reject","reject","both_reject","outgroup","ingroup",,,,"different",0,"Engineering"
"11","146","146s2",2,1,24,2,0,2,2.85714285714286,3.57142857142857,2.71428571428571,2.71428571428571,2,9,0,0,2,1,2,1,2,0,,2904,"victim","N2",1,2,0,0,"Humanities","Engineering","Engineering","reject","reject","both_reject","outgroup","ingroup",,,,"different",0,"Engineering"
"11","146","146s3",3,1,24,2,0,2,2.85714285714286,3.57142857142857,2.71428571428571,2.71428571428571,1,9,0,0,2,0,2,1,0,0,,2905,"victim","N1",2,0,0,0,"Engineering","Control","Engineering","reject","reject","both_reject","ingroup","outgroup",,,,"different",0,"Engineering"
"11","146","146s3",3,1,24,2,0,2,2.85714285714286,3.57142857142857,2.71428571428571,2.71428571428571,2,9,0,0,0,2,2,0,1,0,,2906,"victim","N2",2,0,0,0,"Engineering","Control","Engineering","reject","reject","both_reject","ingroup","outgroup",,,,"different",0,"Engineering"
"11","146","146s4",4,1,24,2,0,2,2.85714285714286,3.57142857142857,2.71428571428571,2.71428571428571,1,-9,1,1,2,1,2,1,2,0,,2907,"victim","N1",2,1,1,1,"Engineering","Humanities","Engineering","accept","accept","both_accept","ingroup","outgroup",,,,"different",0,"Engineering"
"11","146","146s4",4,1,24,2,0,2,2.85714285714286,3.57142857142857,2.71428571428571,2.71428571428571,2,-9,1,1,1,2,2,2,1,0,,2908,"victim","N2",2,1,1,1,"Engineering","Humanities","Engineering","accept","accept","both_accept","ingroup","outgroup",,,,"different",0,"Engineering"
"11","146","146s5",5,1,24,2,0,2,2.85714285714286,3.57142857142857,2.71428571428571,2.71428571428571,1,9,0,1,0,1,2,0,2,0,,2909,"victim","N1",0,1,0,1,"Control","Humanities","Engineering","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"different",0,"Engineering"
"11","146","146s5",5,1,24,2,0,2,2.85714285714286,3.57142857142857,2.71428571428571,2.71428571428571,2,-9,1,0,1,0,2,2,0,0,,2910,"victim","N2",0,1,0,1,"Control","Humanities","Engineering","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"different",0,"Engineering"
"11","147","147s1",1,1,22,3,1,1,1.28571428571429,2.71428571428571,2.42857142857143,1.71428571428571,1,4,0,1,1,0,1,1,0,0,,2921,"victim","N1",1,0,0,1,"Humanities","Control","Humanities","reject","accept","target_reject_other_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"11","147","147s1",1,1,22,3,1,1,1.28571428571429,2.71428571428571,2.42857142857143,1.71428571428571,2,-3,1,0,0,1,1,0,1,0,,2922,"victim","N2",1,0,0,1,"Humanities","Control","Humanities","accept","reject","target_accept_other_reject","ingroup","outgroup",,,,"different",0,"Humanities"
"11","147","147s2",2,1,22,3,1,1,1.28571428571429,2.71428571428571,2.42857142857143,1.71428571428571,1,5,0,0,0,2,1,0,2,0,,2923,"victim","N1",0,2,0,0,"Control","Engineering","Humanities","reject","reject","both_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"11","147","147s2",2,1,22,3,1,1,1.28571428571429,2.71428571428571,2.42857142857143,1.71428571428571,2,5,0,0,2,0,1,2,0,0,,2924,"victim","N2",0,2,0,0,"Control","Engineering","Humanities","reject","reject","both_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"11","147","147s3",3,1,22,3,1,1,1.28571428571429,2.71428571428571,2.42857142857143,1.71428571428571,1,7,0,0,1,2,1,1,2,0,,2925,"victim","N1",1,2,0,0,"Humanities","Engineering","Humanities","reject","reject","both_reject","ingroup","outgroup",,,,"different",0,"Humanities"
"11","147","147s3",3,1,22,3,1,1,1.28571428571429,2.71428571428571,2.42857142857143,1.71428571428571,2,7,0,0,2,1,1,2,1,0,,2926,"victim","N2",1,2,0,0,"Humanities","Engineering","Humanities","reject","reject","both_reject","ingroup","outgroup",,,,"different",0,"Humanities"
"11","147","147s4",4,1,22,3,1,1,1.28571428571429,2.71428571428571,2.42857142857143,1.71428571428571,1,9,0,1,2,0,1,2,0,0,,2927,"victim","N1",2,0,0,1,"Engineering","Control","Humanities","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"different",0,"Humanities"
"11","147","147s4",4,1,22,3,1,1,1.28571428571429,2.71428571428571,2.42857142857143,1.71428571428571,2,9,1,0,0,2,1,0,2,0,,2928,"victim","N2",2,0,0,1,"Engineering","Control","Humanities","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"11","147","147s5",5,1,22,3,1,1,1.28571428571429,2.71428571428571,2.42857142857143,1.71428571428571,1,-3,0,0,1,1,1,1,1,1,,2929,"victim","N1",1,1,0,0,"Humanities","Humanities","Humanities","reject","reject","both_reject","ingroup","ingroup",,,,"same",1,"Humanities"
"11","147","147s5",5,1,22,3,1,1,1.28571428571429,2.71428571428571,2.42857142857143,1.71428571428571,2,-3,0,0,1,1,1,1,1,1,,2930,"victim","N2",1,1,0,0,"Humanities","Humanities","Humanities","reject","reject","both_reject","ingroup","ingroup",,,,"same",1,"Humanities"
"11","148","148s6",6,1,23,3,1,1,1.42857142857143,2.71428571428571,2.42857142857143,1.42857142857143,1,5,1,0,1,0,1,1,0,0,,2951,"victim","N1",1,0,1,0,"Humanities","Control","Humanities","accept","reject","target_accept_other_reject","ingroup","outgroup",,,,"different",0,"Humanities"
"11","148","148s6",6,1,23,3,1,1,1.42857142857143,2.71428571428571,2.42857142857143,1.42857142857143,2,5,0,1,0,1,1,0,1,0,,2952,"victim","N2",1,0,1,0,"Humanities","Control","Humanities","reject","accept","target_reject_other_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"11","148","148s7",7,1,23,3,1,1,1.42857142857143,2.71428571428571,2.42857142857143,1.42857142857143,1,5,1,1,1,0,1,1,0,0,,2953,"victim","N1",1,0,1,1,"Humanities","Control","Humanities","accept","accept","both_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"11","148","148s7",7,1,23,3,1,1,1.42857142857143,2.71428571428571,2.42857142857143,1.42857142857143,2,5,1,1,0,1,1,0,1,0,,2954,"victim","N2",1,0,1,1,"Humanities","Control","Humanities","accept","accept","both_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"11","148","148s8",8,1,23,3,1,1,1.42857142857143,2.71428571428571,2.42857142857143,1.42857142857143,1,6,1,0,0,0,1,0,0,1,,2955,"victim","N1",0,0,1,0,"Control","Control","Humanities","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"same",1,"Humanities"
"11","148","148s8",8,1,23,3,1,1,1.42857142857143,2.71428571428571,2.42857142857143,1.42857142857143,2,6,0,1,0,0,1,0,0,1,,2956,"victim","N2",0,0,1,0,"Control","Control","Humanities","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"same",1,"Humanities"
"11","148","148s9",9,1,23,3,1,1,1.42857142857143,2.71428571428571,2.42857142857143,1.42857142857143,1,6,1,0,2,2,1,2,2,1,,2957,"victim","N1",2,2,1,0,"Engineering","Engineering","Humanities","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"same",1,"Humanities"
"11","148","148s9",9,1,23,3,1,1,1.42857142857143,2.71428571428571,2.42857142857143,1.42857142857143,2,6,0,1,2,2,1,2,2,1,,2958,"victim","N2",2,2,1,0,"Engineering","Engineering","Humanities","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"same",1,"Humanities"
"11","148","148s10",10,1,23,3,1,1,1.42857142857143,2.71428571428571,2.42857142857143,1.42857142857143,1,6,1,0,0,2,1,0,2,0,,2959,"victim","N1",0,2,1,0,"Control","Engineering","Humanities","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"11","148","148s10",10,1,23,3,1,1,1.42857142857143,2.71428571428571,2.42857142857143,1.42857142857143,2,6,0,1,2,0,1,2,0,0,,2960,"victim","N2",0,2,1,0,"Control","Engineering","Humanities","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"different",0,"Humanities"
"11","149","149s1",1,1,21,3,0,2,1.42857142857143,2.42857142857143,3,1,1,-3,1,0,2,2,2,1,1,1,,2961,"victim","N1",2,2,1,0,"Engineering","Engineering","Engineering","accept","reject","target_accept_other_reject","ingroup","ingroup",,,,"same",1,"Engineering"
"11","149","149s1",1,1,21,3,0,2,1.42857142857143,2.42857142857143,3,1,2,9,0,1,2,2,2,1,1,1,,2962,"victim","N2",2,2,1,0,"Engineering","Engineering","Engineering","reject","accept","target_reject_other_accept","ingroup","ingroup",,,,"same",1,"Engineering"
"11","149","149s2",2,1,21,3,0,2,1.42857142857143,2.42857142857143,3,1,1,9,1,0,2,0,2,1,0,0,,2963,"victim","N1",2,0,1,0,"Engineering","Control","Engineering","accept","reject","target_accept_other_reject","ingroup","outgroup",,,,"different",0,"Engineering"
"11","149","149s2",2,1,21,3,0,2,1.42857142857143,2.42857142857143,3,1,2,-3,0,1,0,2,2,0,1,0,,2964,"victim","N2",2,0,1,0,"Engineering","Control","Engineering","reject","accept","target_reject_other_accept","ingroup","outgroup",,,,"different",0,"Engineering"
"11","149","149s3",3,1,21,3,0,2,1.42857142857143,2.42857142857143,3,1,1,-3,1,0,1,0,2,2,0,0,,2965,"victim","N1",1,0,1,0,"Humanities","Control","Engineering","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"different",0,"Engineering"
"11","149","149s3",3,1,21,3,0,2,1.42857142857143,2.42857142857143,3,1,2,9,0,1,0,1,2,0,2,0,,2966,"victim","N2",1,0,1,0,"Humanities","Control","Engineering","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"different",0,"Engineering"
"11","149","149s4",4,1,21,3,0,2,1.42857142857143,2.42857142857143,3,1,1,-4,1,0,1,1,2,2,2,1,,2967,"victim","N1",1,1,1,0,"Humanities","Humanities","Engineering","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"same",1,"Engineering"
"11","149","149s4",4,1,21,3,0,2,1.42857142857143,2.42857142857143,3,1,2,6,0,1,1,1,2,2,2,1,,2968,"victim","N2",1,1,1,0,"Humanities","Humanities","Engineering","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"same",1,"Engineering"
"11","149","149s5",5,1,21,3,0,2,1.42857142857143,2.42857142857143,3,1,1,-3,1,1,2,2,2,1,1,1,,2969,"victim","N1",2,2,1,1,"Engineering","Engineering","Engineering","accept","accept","both_accept","ingroup","ingroup",,,,"same",1,"Engineering"
"11","149","149s5",5,1,21,3,0,2,1.42857142857143,2.42857142857143,3,1,2,-3,1,1,2,2,2,1,1,1,,2970,"victim","N2",2,2,1,1,"Engineering","Engineering","Engineering","accept","accept","both_accept","ingroup","ingroup",,,,"same",1,"Engineering"
"12","150","150s6",6,1,21,3,1,2,2.85714285714286,3,2.28571428571429,1.14285714285714,1,6,0,1,0,1,2,0,2,0,,2991,"victim","N1",0,1,0,1,"Control","Humanities","Engineering","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"different",0,"Engineering"
"12","150","150s6",6,1,21,3,1,2,2.85714285714286,3,2.28571428571429,1.14285714285714,2,-7,1,0,1,0,2,2,0,0,,2992,"victim","N2",0,1,0,1,"Control","Humanities","Engineering","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"different",0,"Engineering"
"12","150","150s7",7,1,21,3,1,2,2.85714285714286,3,2.28571428571429,1.14285714285714,1,5,0,1,2,1,2,1,2,0,,2993,"victim","N1",2,1,0,1,"Engineering","Humanities","Engineering","reject","accept","target_reject_other_accept","ingroup","outgroup",,,,"different",0,"Engineering"
"12","150","150s7",7,1,21,3,1,2,2.85714285714286,3,2.28571428571429,1.14285714285714,2,-6,1,0,1,2,2,2,1,0,,2994,"victim","N2",2,1,0,1,"Engineering","Humanities","Engineering","accept","reject","target_accept_other_reject","ingroup","outgroup",,,,"different",0,"Engineering"
"12","150","150s8",8,1,21,3,1,2,2.85714285714286,3,2.28571428571429,1.14285714285714,1,-7,1,1,2,0,2,1,0,0,,2995,"victim","N1",2,0,1,1,"Engineering","Control","Engineering","accept","accept","both_accept","ingroup","outgroup",,,,"different",0,"Engineering"
"12","150","150s8",8,1,21,3,1,2,2.85714285714286,3,2.28571428571429,1.14285714285714,2,-4,1,1,0,2,2,0,1,0,,2996,"victim","N2",2,0,1,1,"Engineering","Control","Engineering","accept","accept","both_accept","ingroup","outgroup",,,,"different",0,"Engineering"
